store_app_id,body,version,date
291877741,  Added: Wesley's Explanatory Notes (Study Tools).  Added: Adam Clarke Commentary (Study Tools).  Added:.Strong's Concordance (Study Tools).  Added: Pull/push for previous/next chapter.  Added: iCloud sync.notification bar.  Added: Passage selector and title to fullscreen.  Added: Copy verse option to translation.comparison view.  Added: Change translation option to translation comparison view.  Added: Chinese book.names.  Changed: Updated NET Bible.  Changed: Unified toolbar appearances.  Changed: Minor performance.enhancements.  Bugfix: Deleted color schemes now delete from iCloud sync.  Bugfix: Buttons reappearing in.fullscreen mode,5.5,7/11/2012
291877741,"  Added: Better error messages for OT/NT only Bibles.  Changed: Move bookmarks by tapping blue arrow instead.of ""Edit"" button.  Bugfix: Corrected items in ""List"" verse tap menu.  Bugfix: Blank cell when all schemes are.deleted.  Bugfix: Other minor bugfixes",5.5.1,7/25/2012
291877741,  Added: Online ESV (English Standard Version).  Added: Greek font choice of Times New Roman or Helvetica.  Changed: All new columns passage selector.  Changed: Better previous/next chapter buttons on iPad. .Changed: Pull for previous chapter goes to end of chapter.  Changed: Better pull/push for previous/next chapter.  Changed: Larger text in cross references view.  Bugfix: Verse jump bar can now be turned off.  Bugfix:.Other minor bugfixes,5.6,9/9/2012
291877741,  Added: iPhone 5 compatibility.  Added: Ability to e mail a backup before app load.  Changed: New.startup screen.  Changed: Larger titlebar in fullscreen.  Changed: ESV access no longer limited per day. .Changed: Updated NET Bible.  Changed: Reduced install file size.  Bugfix: ESV with notes as secondary Bible no.longer crashes.  Bugfix: Margin fixed for iPad chapter buttons.  Bugfix: Verse jump bar can now be turned off.(really!),5.7,9/27/2012
291877741,  Changed: Decreased minimum margin for iPad.  Bugfix: Study Tools installed without in app purchase. .Bugfix: Crashing on iOS 3.x devices.  Bugfix: Split translation on iPhone 5 no longer compacted.  Bugfix:.Simple verse tap menu cut off in landscape orientation.  Bugfix: Bible Names Dictionary crashing on search,5.7.1,10/10/2012
291877741,  Bugfix: Bottom bar tools crashing on iOS 3.x,5.7.2,10/21/2012
291877741,  Bugfix: Bible selector crashing on iOS 3.x,5.7.3,10/31/2012
291877741,  Added: iPhone 5 support.  Changed: Dropped support for devices older than iOS 4.3.  Changed: Larger.title in book mode on iPad.  Changed: Better margin preview in preferences.  Changed: No longer requires.restore of Study Tools,5.8,11/16/2012
291877741,  Added: NET Bible notes (in app purchase).  Added: New chapter button options for iPad.  Changed:.Autoscroll can now scroll even slower or faster.  Changed: Renamed translation POR to JFAA.  Changed:.Decreased minimum margin for iPad.  Changed: Various UI improvements and simplifications.  Bugfix: Cross.reference crashing with ESV.  Bugfix: Other minor bugfixes,5.9,1/3/2013
291877741,"  Changed: Minor UI improvements and simplifications.  Changed: Removed orientation lock (iOS 6.incompatible).  Bugfix: Disappearing ""Close"" button in Study Tools",5.9.1,1/10/2013
291877741,  Bugfix: Fixed crashing on iOS 4.x devices.,5.9.2,1/14/2013
291877741,  Added: Option to turn on/off passage scrollbar..  Changed: Minor UI improvements and simplifications. .Bugfix: Pull/push length on iPad in landscape..  Bugfix: Other minor bugfixes,5.9.3,1/29/2013
291877741,,5.9.4,2/16/2013
291877741,  Added: Ability to hide certain buttons.  Added: Crash logging and reporting.  Added: Temporary ESV.caching for better online Bible experience.  Changed: More accurate search results within quotations. .Changed: Revised Passage Selector popup on install/update.  Changed: Minor performance enhancements,5.9.5,2/21/2013
291877741,&#8226; Added: Simple bookmarking.&#8226; Added: Redesigned simple verse tap menu.&#8226; Added: Redesigned Study Tools.Manager.&#8226; Added: Hebrew/Greek Interlinear (Study Tools).&#8226; Added: Geneva Study Bible (Study Tools).&#8226;.Added: Jamieson  Fausset  Brown (Study Tools).&#8226; Added: Treasury of David (Study Tools).&#8226; Added: Redesigned NET.Notes Manager.&#8226; Added: Redesigned Bible download progress indicator.&#8226; Added: Current book button in columns.passage selector.&#8226; Added: ESV online Bible search.&#8226; Changed: New chapter headings.&#8226; Changed: Improved ESV.cache reliability.&#8226; Changed: Improved crash log reporting.&#8226; Changed: Minor UI enhancements.&#8226; Changed:.Minor performance enhancements.&#8226; Bugfix: Nave's Topical Bible can now be closed.&#8226; Bugfix: Hebrew encoding now.shows correctly in NET Bible.&#8226; Bugfix: Empty or duplicate crash logs.&#8226; Bugfix: Other minor bugfixes,6,3/21/2013
291877741,&#8226; Bugfix: Crash when tapping blue arrow for Study Tools Manager via Preferences,6.0.1,3/22/2013
291877741,&#8226; Bugfix: Crash when upgrading from Holy Bible 5.x,6.0.2,3/26/2013
291877741,"&#8226; Added: Interlinear layout options (Block or Linear).&#8226; Changed: Removed Psalms chapter headings. (repetitive).&#8226; Changed: Minor UI enhancements.&#8226; Bugfix: Individual bookmarks can now be deleted in the.Bookmarks view.&#8226; Bugfix: Overlapping verses in ""Compare Translations"" on iPad",6.1,3/29/2013
291877741,&#8226; Added: Parsing key for Interlinear.&#8226; Added: Verse numbers for Interlinear when in linear layout.&#8226;.Changed: Verse tap menu title shows in Times New Roman when using original language Bible.&#8226; Changed: Title bar text.goes black if light toolbar color is selected (book mode off).&#8226; Bugfix: Crashing on specific ESV search terms.&#8226; Bugfix: ESV blank cached data when offline.&#8226; Bugfix: Interlinear now jumps to current verse in linear layout.&#8226; Bugfix: Crashing cross references when passage doesn't exist in OT/NT only Bibles,6.1.1,4/19/2013
291877741,"&#8226; Added: New sharing services (E mail &amp; SMS).&#8226; Added: Appearance chooser on upgrade.&#8226; Added: Button.transparency slider.&#8226; Added: Option to turn off swiping for next/previous chapter.&#8226; Changed: Unified windows.with new default color theme.&#8226; Changed: New verse jump status overlay.&#8226; Changed: Passage Selector popup now.only shows for new install  not upgrade.&#8226; Changed: Toolbar text changes to black when light toolbar color selected. (iOS 5 ).&#8226; Changed: Increased spacing between chapter arrows.&#8226; Bugfix: Interlinear now retains verse number.better.&#8226; Bugfix: Incorrect verse jump bar dimensions when toggling Book Mode on/off.&#8226; Bugfix: Duplicate. ""Close"" button in Strong's Concordance (iPad).&#8226; Bugfix: No results when searching ESV for multiple words.&#8226;.Bugfix: Blank content when copying/sharing verse from ESV",6.2,6/14/2013
291877741,&#8226; Added: Word occurrence listing in Strongs/Interlinear.&#8226; Added: Add to/replace option when copying via verse.tap menu.&#8226; Added: Interlinear access via verse tap menu.&#8226; Changed: Updated Social Network sharing tool.&#8226;.Changed: Removed splash screens for faster app download.&#8226; Changed: Hebrew/Greek Interlinear now very fast.&#8226;.Changed: Moved Interlinear layout toggle to Interlinear view.&#8226; Changed: Better verse separation in Interlinear.linear layout.&#8226; Changed: Verse jump bar visible when touched.&#8226; Changed: Margins no longer static in.fullscreen.&#8226; Changed: Increased pull/push for previous/next chapter.&#8226; Bugfix: Nave's Topical Bible links now.work on iPad.&#8226; Bugfix: Study Tools Manager downloading already installed tools.&#8226; Bugfix: Text link color.changed from blue to default in Study Tools.&#8226; Bugfix: Other minor bugfixes,6.3,8/29/2013
291877741,"&#8226; Added: iOS 7 compatibility.&#8226; Changed: Modified ""Night"" theme.&#8226; Bugfix: Interlinear crashing when.tapping Strong's number.&#8226; Bugfix: Search bar no longer split by 2 tones.&#8226; Bugfix: Other minor bugfixes",6.3.1,9/17/2013
291877741,  Added: All new UI design.  Added: Hide keyboard option in Notes.  Changed: Minor performance.enhancements.  Bugfix: Interlinear can now be deleted.  Bugfix: Minor bugfixes,7,9/25/2013
291877741,"  Added: Brought back loading screen.  Bugfix: Crash when sharing from ""List"" verse tap menu.  Bugfix:.Rare instance keeping keyboard in passage search",7.0.1,10/23/2013
291877741,&#8226; Bugfix: Color themes can be saved.&#8226; Bugfix: Minor UI glitches.&#8226; Changed: Updated error.messages,7.0.2,11/14/2013
291877741,&#8226; Added: Chinese Simplified Bible.&#8226; Bugfix: Bible databases unable to be deleted after device restore.&#8226;.Changed: Updated more error messages,7.1,11/27/2013
291877741,&#8226; Added: iOS 7 compatibility.&#8226; Added: Automatic switching between original language Testaments.&#8226; Added:.Button to clear daily reading checkmarks.&#8226; Changed: Moved all menu buttons to left side for uniform interface.&#8226; Changed: Simplified Search layout.&#8226; Changed: Better pull/push swipe distances.&#8226; Bugfix: Minor.bugfixes,7.2,1/27/2014
291877741,&#8226; Bugfix: Interlinear crashing on some 64bit devices.&#8226; Bugfix: Bookmarks can be organized again.&#8226;.Bugfix: Missing Underline button in List verse tap menu.&#8226; Bugfix: Back button not working in some Study Tools.&#8226; Bugfix: Table cell text getting cut off.&#8226; Bugfix: Minor bugfixes,7.2.1,2/12/2014
291877741,&#8226; Added: Many new themes.&#8226; Changed: Greatly reduced app's download size.&#8226; Changed: Updated a lot of old.code and removed unused.&#8226; Bugfix: Search not working from Bible Names Study Tool.&#8226; Bugfix: Minor UI font .alignment  and image issues,7.3,2/27/2014
291877741,"&#8226; Added: Load a passage/configuration via URL link.&#8226; Changed: Close verse tap menu by tapping anywhere.outside box.&#8226; Changed: Bible selector loads translation upon tapping.&#8226; Changed: Better network activity.indicators.&#8226; Changed: Larger button area for moving bookmarks.&#8226; Changed: Decelerating scrolling no longer.changes chapter.&#8226; Bugfix: About Holy Bible button goes to correct URL.&#8226; Bugfix: Back button in subviews of. ""List"" verse tap menu",7.4,3/26/2014
291877741,&#8226; Added: Now up to 4 Bibles side by side.&#8226; Added: Redesigned Bible selector.&#8226; Added: Unified toolbar and.status bar.&#8226; Added: Unified menu system.&#8226; Added: AirDrop sharing of notes.&#8226; Added: Quick bookmark.&#8226;.Added: Copy verse in cross references.&#8226; Added: New color picker.&#8226; Added: Pinch/zoom gesture to change font.size.&#8226; Added: Search results quick display.&#8226; Added: Strong's Concordance Search.&#8226; Added: Barnes' Notes on.the Whole Bible (Study Tools).&#8226; Added: The Expositors Bible Commentary (Study Tools).&#8226; Added: John Calvin's.Commentary (Study Tools).&#8226; Added: John Gill's Exposition(Study Tools).&#8226; Added: MacLaren's Exposition (Study.Tools).&#8226; Added: Scofield's Reference Notes (Study Tools).&#8226; Changed: Better chapter swiping accuracy.&#8226;.Bugfix: Underline is now included in backups,8,6/4/2014
291877741,"&#8226; Bugfix: ""History"" spelling in menu.&#8226; Bugfix: Display issue with linebreak off and multiple Bibles.showing.&#8226; Bugfix: Passage search not working with book or chapter typed in.&#8226; Bugfix: Color buttons not showing.up in Bibles selector.&#8226; Bugfix: Pinch gesture could make font too small to zoom back.&#8226; Bugfix: Crashing when.selecting custom color theme",8.0.1,6/7/2014
291877741,"&#8226; Added: Ability to turn off individual gestures.&#8226; Added: Updated support for online configurator.&#8226;.Added: Tap and hold in Bibles selector to force quick Bible change.&#8226; Changed: Highlight text changes to ""Remove.Highlight"" when selected.&#8226; Bugfix: Notes in parallel being reported as Bible database.&#8226; Bugfix: Color themes.saving incorrectly.&#8226; Bugfix: Incorrect default font choice when WLC is selected",8.1,6/12/2014
291877741,&#8226; Bugfix: Crashing on clean install since 8.0.1.&#8226; Bugfix: Crashing for various windows on iPad with iOS 6.&#8226; Bugfix: Incorrect cross reference formatting on iPad.&#8226; Bugfix: Incorrect display of chapters of omitted.verses.&#8226; Bugfix: Line break ignored when turned off,8.1.1,6/17/2014
291877741,"&#8226; Added: Meyer's ""Through the Bible"" (Study Tools).&#8226; Added: Fonts! Access to all iOS supported fonts.&#8226;.Added: Swipe down gesture from Passage Selector for Bible Selector.&#8226; Added: Extra verse spacing option.&#8226;.Changed: Bible selector shows all 4 options in one.&#8226; Changed: UI improvements to enhance both light and dark.themes.&#8226; Bugfix: Interlinear opening to tapped verse.&#8226; Bugfix: Incorrect default Greek font when using WLC in.NT.&#8226; Bugfix: Notes in parallel being reported as Bible database.&#8226; Bugfix: Minor bugfixes",8.2,7/30/2014
291877741,&#8226; Added: iOS 8 compatibility.&#8226; Added: Copy option to Strong's occurrences.&#8226; Bugfix: Incorrect verse copy.in cross references.&#8226; Bugfix: Overlapping navigation bar in Bible selector on iPad.&#8226; Bugfix: Hide keyboard.button on iPad also hid notes.&#8226; Bugfix: Margin being added in book appearance.&#8226; Bugfix: Search result not.jumping to verse.&#8226; Bugfix: Minor bugfixes,8.3,9/28/2014
291877741,&#8226; Added: iPhone 6/6 Plus compatibility.&#8226; Added: Frequently Asked Questions link to Help section.&#8226; Added:.Copy option to search results.&#8226; Changed: Improved search speed and highlighting.&#8226; Changed: Improved iCloud.sync and backup.&#8226; Changed: Improved Bible database error messages.&#8226; Bugfix: Reset accounts for Study Tools.&amp; NET Notes.&#8226; Bugfix: Chapter pull/push alert on iOS 8.&#8226; Bugfix: About Holy Bible link to correct.webpage,8.4,10/10/2014
291877741,&#8226; Added: Multiple verse highlighting/underlining.&#8226; Added: Newly reformatted Cross References (TSK).&#8226;.Added: John Trapp Commentary (Study Tools).&#8226; Added: The Pulpit Commentary (Study Tools).&#8226; Added: Thomas Coke.Commentary (Study Tools).&#8226; Added: Search now shows number of results per book.&#8226; Changed: Better feedback while.downloading content.&#8226; Bugfix: Search bar disappearing after changing views.&#8226; Bugfix: Incorrect display.dimensions in Book appearance.&#8226; Bugfix: Verse overflow in lists on iOS 6.&#8226; Bugfix: KJV missing italicized.words.&#8226; Bugfix: Missing passages from Chronological reading plan.&#8226; Bugfix: HTML tags in ESV search,8.5,11/6/2014
291877741,&#8226; Changed: Unified modal windows on iPad.&#8226; Changed: Better explanations of restoring in app purchases.&#8226;.Bugfix: Cross References crashing after tapping on passage.&#8226; Bugfix: ESV crashing when using the passage search.&#8226; Bugfix: ESV not showing title when only Bible selected.&#8226; Bugfix: Minor bugfixes,8.5.1,11/20/2014
291877741,&#8226; Bugfix: Cross References back button not working on iPad,8.5.3,11/21/2014
291877741,&#8226; Bugfix: Pushed views making passage title appear invisible on iPhone,8.5.2,11/21/2014
291877741,&#8226; Changed: 2 finger tap now toggles between toolbar/book appearance.&#8226; Changed: Many performance.enhancements.&#8226; Bugfix: Disappearing navigation bar titles.&#8226; Bugfix: Note text not showing in parallel.&#8226;.Bugfix: Keyboard covering notes window on iPad.&#8226; Bugfix: Long press in Bible selector on iPad.&#8226; Bugfix: Crash.when tapping on View All iCloud Backups.&#8226; Bugfix: A few missing passages to Traditional reading plan,8.5.4,12/16/2014
291877741,&#8226; Added: 64 bit architecture.&#8226; Changed: 3x faster loading of Bibles and Interlinear.&#8226; Changed: 4x less.memory loading Bibles and Interlinear.&#8226; Changed: Better handling of online ESV Bible.&#8226; Changed: ESV search to.native web interface,8.6,12/30/2014
291877741,&#8226; Bugfix: Notes deleted when viewed as parallel Bible,8.6.1,1/2/2015
291877741,&#8226; Bugfix: Loading Strong's data from within Interlinear.&#8226; Bugfix: Importing old e mail backup files.&#8226;.Bugfix: Searching ESV with space in search text,8.6.2,1/26/2015
291877741,&#8226; Added: Neighbor's Wells of Living Water (Study Tools).&#8226; Added: A.W. Tozer's Morning &amp; Evening (Study.Tools).&#8226; Added: Spurgeon's Morning &amp; Evening (Study Tools).&#8226; Added: Search range parameters.&#8226; Added:.Daily Reading and Preferences to 1 tap buttons.&#8226; Added: Common colors options to color picker.&#8226; Changed:.Simplified sharing options in verse tap menu.&#8226; Changed: Simplified Preferences view.&#8226; Changed: Simplified.Notes view.&#8226; Changed: Simplified feedback.&#8226; Changed: Better spacing in chapter selector.&#8226; Bugfix: Crash.when using quotations in ESV seach.&#8226; Bugfix: Verse jump bar missing last 3 5 verses.&#8226; Bugfix: Status bar color.stuck on white.&#8226; Bugfix: GUI rendering issues in Preferences.&#8226; Bugfix: Minor bugfixes,8.7,4/13/2015
291877741,&#8226; Added: New combined passage selector.&#8226; Added: Automatic iCloud backup before update.&#8226; Added: Today.button to Daily Reading.&#8226; Added: Swipe gesture to passage title for previous/next chapter.&#8226; Changed: Minor UI.updates.&#8226; Bugfix: Keyboard covering notes on iPad,8.8,5/29/2015
291877741,&#8226; Bugfix: Passage selector crashing in Matthew in OT/NT columns,8.8.1,6/10/2015
291877741,"&#8226; Added: iOS 9 compatibility.&#8226; Added: New simplified user interface.&#8226; Added: Tap chapter number to just.straight to chapter selector.&#8226; Added: Paragraphs.&#8226; Changed: Autoscroll now 2 finger tap.&#8226; Changed: Tap.and hold passage selector for Bible selector.&#8226; Changed: Updated KJV Bible.&#8226; Bugfix: Refine search removing. ""Close"" button (iPad only).&#8226; Bugfix: Verse tap menu buttons on iPhone 3.5"" devices.&#8226; Bugfix: Holy Bible URL.scheme.&#8226; Bugfix: Minor bugfixes",9,10/7/2015
291877741,&#8226; Changed: Video tutorial instead of images.&#8226; Bugfix: Chapter selector in OT/NT columns,9.0.1,10/19/2015
291877741,&#8226; Changed: Minor UI updates.&#8226; Changed: Improved feedback for iPhone 6s &amp; 6s Plus.&#8226; Bugfix: Jumping.straight to verse in various study tools,9.0.2,11/2/2015
291877741,"&#8226; Added: Main menu button and text.&#8226; Added: iPad Pro screen support.&#8226; Changed: Simplified bookmarks.interface.&#8226; Changed: Verse number never at end of line.&#8226; Changed: Minor UI updates.&#8226; Bugfix: Passage.search crash with character limit.&#8226; Bugfix: Verse jump popup sticking with slide over.&#8226; Bugfix: Invisible.options in navigation bar in share options.&#8226; Bugfix: Multi highlight/underline mode ""Done"" button covered.&#8226;.Bugfix: Chapter selector chosing wrong book.&#8226; Bugfix: Map list button (Study Tools).&#8226; Bugfix: Minor.bugfixes",9.1,1/7/2016
291877741,&#8226; Added: iPad Pro screen support,9.1.1,1/16/2016
291877741,"&#8226; Added: iPad Split View support.&#8226; Changed: Minor UI updates.&#8226; Bugfix: Change translation in compare.translations view.&#8226; Bugfix: Overlapping buttons in verse menu on 3.5"" devices.&#8226; Bugfix: Incorrect bottom.margins in table views.&#8226; Bugfix: Minor bugfixes",9.2,2/29/2016
291877741,&#8226; Changed: Minor UI updates.&#8226; Bugfix: Daily Reading offset for leap year,9.2.1,3/7/2016
291877741,&#8226; Added: Updated icon.&#8226; Added: Audio Bibles (ESV &amp; KJV).&#8226; Added: Notes indicator.&#8226; Added:.Multiverse mode to Copy option.&#8226; Added: URL support for opening directly to passage.&#8226; Changed: Improved ESV.online API.&#8226; Changed: Sharing via iOS built in share sheet.&#8226; Changed: Refined iCloud support.&#8226; Changed:.OT/NT only Bible chosen by order in Bibles Manager.&#8226; Changed: Many performance enhancements.&#8226; Changed: Minor.UI updates.&#8226; Bugfix: Book offset in refined search.&#8226; Bugfix: Random freezing with parallel Bibles.&#8226;.Bugfix: Crash when deleting all Bibles.&#8226; Bugfix: Minor bugfixes,10,5/20/2016
291877741,&#8226; Bugfix: Crash when using share on iPad.&#8226; Bugfix: Crash when selecting Notes in Bible selector,10.0.1,5/24/2016
291877741,&#8226; Bugfix: Crash when using ESV without internet connection.&#8226; Bugfix: Crash when using share in notes on.iPad.&#8226; Bugfix: Incorrect color shown in color selector,10.0.2,5/29/2016
316793974,Version 1.1 has a faster and improved user interface.,1.1,10/13/2009
316793974,"Brand new look &amp; streamlined interface! Google Maps ""Nearby Flights"" interface for GPS equipped iPhones. .Airport Activity (all arrivals and departures)  My FlightAware  Twitter/Facebook integration  push alerts (PNS)  and.much more.",2,6/10/2010
316793974,  Push Notifications now work with the Notify Me feature,2.1,6/22/2010
316793974,Minor bug fixes addressing user feedback.,2.2,7/8/2010
316793974,Critical bug fix,2.3,7/17/2010
316793974,Added airline gate  terminal  and baggage claim information  updated international airport database  added logout.and refresh options  and fixed iOS 4.0.1 alerts.,2.4,8/19/2010
316793974,Bug fixes..,2.5,8/27/2010
316793974,Transitions to new database.,2.6,9/14/2010
316793974,New design with native iPad interface  improved alerts with Facebook sharing  interactive flight maps  and.worldwide airport delays.,3,9/12/2011
316793974,,3.0.1,9/15/2011
316793974,Faster performance on flight/airport maps including weather overlay..Fix mapping issue affecting some flights.to/from small airports..Fix issue affecting ability to lookup airport activity to/from small airports.,3.0.2,9/26/2011
316793974,Added sending alerts to friends and localization in over a dozen languages.,3.1,1/12/2012
